response,label,urdu,punjabi,sindhi
"Based on the provided soil and weather conditions, consider growing pigeonpeas. The pH, nutrient levels, and climate seem suitable for this crop.",pigeonpeas,دی گئی مٹی اور موسم کی حالتوں کی بنیاد پر کنگنی (پجن پیاز) اگانے پر غور کریں۔ پی ایچ، غذائی اجزاء کی سطح اور موسم اس فصل کے لیے مناسب معلوم ہوتی ہے۔,"Ditte hoye mitti ate mausam di halat de adhar te, tuhanu toorh (pigeonpeas) ugaundi salah dindi haan. Mitti da pH, poshak tattwa di maatra, ate mausam iz fasal laayi theek lagde ne.",مھيا ڪيل مٽي ۽ موسم جي حالتن جي بنياد تي، پٽيل مٽرن کي پوکڻ تي غور ڪريو. پي ايڇ، غذائي سطحون ۽ موسم هن فصل لاءِ مناسب لڳي رهيون آهن.
"From the data provided, mungbean seems to be a suitable crop to grow given the similar conditions in nitrogen, phosphorus, potassium, temperature, humidity, pH, and rainfall.",mungbean,دیے گئے اعداد و شمار سے پتہ چلتا ہے کہ مونگ بین مناسب فصل ہے جو اگائی جا سکتی ہے کیونکہ نائٹروجن، فاسفورس، پوٹاشیم، درجہ حرارت، نمی، پی ایچ اور بارش کی شرائط میں یکسانیت موجود ہے۔,"Data de naal pata lagda hai ke mungbean ik changi fasal lagdi hai jado sare conditions, jaise nitrogen, phosphorus, potassium, temperature, humidity, pH, te rainfall, same hon.",مليلن ڏنلن ڊيٽا مطابق، مڱ بغل لڳائڻ لاءِ مناسب پوک لڳي ٿي، نائٽروجن، فاسفورس، پوٽاشيم، گرمي پد، نمي، پي.ايڇ، ۽ برسات جي مليل حالتن سان.
"Based on the conditions of your farmland, rice would be a suitable crop to grow. The soil nutrients, temperature, humidity, pH, and rainfall levels match the conditions where rice has been successful in the past.",rice,آپ کی زرعی زمین کی حالت کے مطابق چاول اگانا ایک مناسب فصل ہوگی۔ مٹی کے غذائی اجزاء، درجہ حرارت، نمی، پی ایچ اور بارش کی مقدار ان حالات سے مطابقت رکھتی ہے جہاں چاول پہلے کامیاب رہے ہیں۔,"Farmland di conditions de adhar te, chawal ugana ek wadhia fasal hovegi. Mitti de poshak tatv, taapmaan, nami, pH ate barish di matra unha conditiona naal milde ne jithe pehla chawal kamyaab si.",توهان جي زمين جي حالتن جي بنياد تي، چانور پوکڻ لاءِ مناسب فصل هوندو. مٽيءَ جا غذائي جزا، گرمي پد، نمي، پي ايڇ ۽ مينهن جي سطحن کي چانورن جي پوک لاءِ مناسب حالتون آهن جيئن ماضي ۾ ڪامياب رهيون آهن.
"Based on the data, maize would be a suitable crop to grow on your farmland. The conditions mostly align with previous successful maize growing conditions.",maize,اعداد و شمار کی بنیاد پر، مکئی آپ کی زرعی زمین پر اگانے کے لئے ایک موزوں فصل ہوگی۔ یہ حالات زیادہ تر پچھلے کامیاب مکئی اگانے کے حالات کے ساتھ مطابقت رکھتے ہیں۔,"Data de adhaar te, tuhaade khetan vich makkai ugana bahut vadhiya hovega. Eh saare halat pichle safal makkai ugande halatan naal milde-julde ne.",ڊيٽا جي بنياد تي، توهان جي زمين تي مكئي پوکڻ لاءِ هڪ مناسب فصل ٿيندي. حالتون گهڻو ڪري گذريل ڪامياب مکئي پوکڻ واري حالتن سان گڏجن ٿيون۔
"Based on the given conditions, kidney beans seem to be a suitable crop for your farmland. The data shows a close match in temperature, humidity, pH, and rainfall with past successful experiences growing kidney beans.",kidneybeans,دئیے گئے حالات کے مطابق، راجما (کڈنی بینز) آپ کی زرعی زمین کے لئے ایک موزوں فصل نظر آتی ہے۔ ڈیٹا میں درجہ حرارت، نمی، پی ایچ، اور بارش کی مقدار میں ماضی میں راجما اُگانے کے کامیاب تجربات کے ساتھ قریباً مطابقت پائی گئی ہے۔,"Ditte de rio, kidney beans tuhade farmland layi ek changi phasal lagdi hai. Data wich hararat, humidity, pH, te barsaat di milap tuhadi zameen de pehlan de safal tajurba naal milda hai kidney beans ugain layi.",موجوده حالتن جي بنياد تي، سور منجون لوبيا توهان جي زرعي زمين لاءِ مناسب پوک لڳي ٿي. ڊيٽا ڏيکاري ٿي ته گرمي پد، نمي، pH، ۽ برسات ۾ ماضي جي ڪامياب تجربن سان ويجهڙائي آهي، جيڪي سور منجون لوبيا پوکڻ ۾ ڪامياب رهيون آهن۔
"Based on past experience, growing lentil may not be ideal with your current soil conditions due to low nitrogen levels. Consider growing crops that require lower nitrogen or amend the soil to increase nitrogen levels for lentil cultivation.",lentil,گزشتہ تجربے کی بنیاد پر، آپ کی موجودہ مٹی کی حالتوں کے ساتھ مسور کی کاشت مثالی نہیں ہو سکتی کیونکہ نائٹروجن کی سطح کم ہے۔ ایسی فصلیں اگانے پر غور کریں جنہیں کم نائٹروجن کی ضرورت ہوتی ہے یا مسور کی کاشت کے لیے نائٹروجن کی سطح بڑھانے کے لیے مٹی کو بہتر بنائیں۔,"Pichhli tajurbe de aadhar te, tuhade maujooda mitti de halat de karke masraan di kheti karna changa nahin ho sakda kyunki nitrogen de level kaat ne. Ihna faslan di kheti karo jo nitrogen kat mngdiyan han ya mitti vich nitrogen de level vadhao taan jo masraan di kheti kiti ja sake.",گذريل تجربي جي بنياد تي، موجوده مٽي جي حالتن سان مصري پوکڻ موزون ناهي ڇاڪاڻ ته نائٽروجن ليول گهٽ آهي. اهڙا فصل پوکڻ تي غور ڪريو جيڪي گهٽ نائٽروجن جي ضرورت رکن ٿيون يا مصري پوکڻ لاءِ مٽي ۾ نائٽروجن ليول وڌائڻ لاءِ مٽي کي سڌارو ڪريو.
"Based on the data, it seems that pomegranate might not be the best choice due to the current conditions. You may want to consider growing another crop that can tolerate lower nitrogen levels, higher phosphorus, and higher humidity.",pomegranate,اعداد و شمار کی بنیاد پر، ایسا لگتا ہے کہ موجودہ حالات کی وجہ سے انار بہترین انتخاب نہ ہو۔ آپ کو کسی دوسرے فصل کی کاشت پر غور کرنا چاہیے جو کم نائٹروجن کی سطح، زیادہ فاسفورس اور زیادہ نمی کو برداشت کر سکے۔,"Data de adhaar te lagda hai ke pomegranate (anar) honae maujooda halaat de karke changi choice nahin hai. Tusi kise hor crop te vichaar kar sakde ho jo thalle nitrogen level, vadhe phosphorus, te vadhi humidity nu tolerate kar sakdi hai.",ڊيٽا جي بنياد تي، لڳي ٿو ته موجوده حالتن جي ڪري انار بهترين چونڊ نه ٿي سگھي. توهان کي شايد ڪنهن ٻئي فصل کي پوکڻ تي غور ڪرڻ گهرجي جيڪو گهٽ نائٽروجن جي سطح، وڌيڪ فاسفورس، ۽ وڌيڪ نمي کي برداشت ڪري سگهي.
"Your nitrogen level is very low, which is unsuitable for pomegranate. Consider a crop that requires low nitrogen or improve your soil's nitrogen content first.",pomegranate,آپ کی نائٹروجن کی سطح بہت کم ہے، جو انار کیلئے مناسب نہیں ہے۔ ایسی فصل پر غور کریں جسے کم نائٹروجن کی ضرورت ہو یا پہلے اپنی مٹی کی نائٹروجن کی مقدار کو بہتر بنائیں۔,"Tuhada nitrogen di maatra bohot kat hai, jo ki daanar ke liye theek nahi hai. Kise fasal bare socho jo kat nitrogen di lorh rakhdi hai jahan pehla apni mitti di nitrogen di maatra vadhayo.",توهانجي نائٽروجن جي سطح تمام گهٽ آهي، جيڪا انارن لاءِ غير مناسب آهي. ڪنهن اهڙي فصل تي غور ڪريو، جيڪو گهٽ نائٽروجن گهرجي يا پهرين پنهنجي زمين جي نائٽروجن مواد کي بهتر بڻايو.
You could grow blackgram on your farmland. The conditions are quite similar to those from your past experience.,blackgram,آپ اپنی زرعی زمین پر ماش کی دال اگا سکتے ہیں۔ حالات آپ کے ماضی کے تجربے سے کافی مشابہت رکھتے ہیں۔,Tusi apni kheti wali zameen te maash ugaa sakde ho. Halaat tuhade pehlan de tajurbe vang hi ne.,توهان پنهنجي زمين تي چنو پوکي سگهو ٿا. حالتون توهان جي گذريل تجربن سان ڪافي مشابهت رکن ٿيون.
"Based on your current soil and weather conditions, maize should grow well on your farmland.",maize,آپ کی موجودہ مٹی اور موسم کی حالت کے مطابق، مکئی آپ کی زرعی زمین پر اچھی طرح اگنی چاہئے۔,"Tuhadi maadi haalataan te mausam de adhaar te, makki tuhadi zameen ute changi tarah naal vadhni chahidi ae.",توهان جي موجوده مٽي ۽ موسم جي حالتن مطابق، ڪڻڪ توهان جي زمين تي چڱيءَ طرح پوکي سگھجي ٿي۔
"Based on the data, it is not advisable to grow grapes due to the higher temperature, humidity, and nitrogen levels. Consider crops that thrive in warmer, more humid conditions like certain types of vegetables or tropical fruits.",grapes,"اعداد و شمار کی بنیاد پر، انگور اگانا قابل مشورہ نہیں ہے کیونکہ درجہ حرارت، نمی، اور نائٹروجن کی سطح زیادہ ہے۔ گرم اور زیادہ نمی والے حالات میں بہتر نشوونما پانے والی فصلوں پر غور کریں جیسے کہ کچھ اقسام کی سبزیاں یا گرمسیری پھل۔
","Data de adhaar te, anguran ugana di salah nahi ditti ja sakdi kyonki ithon di taapman, nami ate nitrogen de maamle vadh gaye ne. Unh fslan bare socho jo garam, zyada nami waale mahaul wich changiyan tarah ug sakan, jaise ki kujh tarah di sabziyan ya tropical phal.",ڊيٽا جي بنياد تي، انگور پوکڻ جي سفارش نه آهي ڇو ته گرمي پد، نمي، ۽ نائٽروجن جي سطح وڌيڪ آهي. ان جي بدران، گرم، وڌيڪ مرطوب حالتن ۾ سٺي ترقي ڪندڙ فصلون جيئن ڪي سبزيون يا اڀرندڙ علائقن جا ميوا پوکڻ تي غور ڪريو.
"Based on the provided data, kidney beans should grow well on your farmland.",kidneybeans,فراہم کردہ ڈیٹا کی بنیاد پر، آپ کی زرعی زمین پر لوبیا کی کاشت اچھی ہوگی۔,"Mille hoye data de adhar te, kidney beans tuhadi zameen te changi terah vadd lan.",مھيا ڪيل ڊيٽا جي بنياد تي، توھانجي زمين تي راڄما سٺي نموني ۽ھي.
"Based on the current conditions and past experience, blackgram would be a suitable crop to grow on your farmland.",blackgram,موجودہ حالات اور گذشتہ تجربات کی بنیاد پر، ماش کی فصل آپ کی زمین پر اگانے کے لئے مناسب ہوگی۔,"Haal de halat te pehlle da tajurba de adheen, blackgram tuhade khetaan te vál poan lai bohot changa faisal hovega.",موجوده حالتن ۽ گذريل تجربي جي بنياد تي، اُڙد جي فصل کي توهان جي زمين تي وڌائڻ لاءِ مناسب فصل آهي.
"Based on your data and past experience, mango could be a suitable crop for your farmland. However, you may need to increase the nitrogen level to better match previous successful conditions.",mango,آپ کے ڈیٹا اور پچھلے تجربات کے مطابق، آم آپ کے کھیت کے لیے ایک مناسب فصل ہو سکتی ہے۔ تاہم، آپ کو پچھلے کامیاب حالات کے مطابق نائٹروجن کی سطح بڑھانے کی ضرورت ہو سکتی ہے۔,"Tuhadi data ate pehle di tajurbe de adhar te, ambh tuhade khet layi ek theek fasil ho sakdi hai. Halaanki, tuhanu nitrogen di kadar vadhoni peh sakdi hai taaki pehle wale kamyab halat naal mel khande.",توهان جي ڊيٽا ۽ ماضي جي تجربي جي بنياد تي، منجه جو فصل توهان جي زمين لاءِ مناسب ٿي سگهي ٿو. تنهن هوندي به، توهان کي شايد نائيٽروجن جي سطح وڌائڻي پوندي ته جيئن اڳ ۾ ڪامياب حالتن کي بهتر نموني سان ترتيب ڏئي سگهجي.
"Based on the conditions you've provided, banana seems like a suitable choice. The soil nutrients, temperature, humidity, pH, and rainfall are close to the successful banana-growing conditions in your past experience.",banana,آپ کی فراہم کردہ شرائط کی بنیاد پر، کیلا ایک مناسب انتخاب معلوم ہوتا ہے۔ مٹی کے غذائی اجزاء، درجہ حرارت، نمی، pH، اور بارش آپ کے گزشتہ تجربے میں کیلا اگانے کی کامیاب شرائط سے قریب ہیں۔,"Tuhade dita hoye halat de adhar te, kela ik vadhiya chon lagda hai. Mitti de poshak tat, tapmaan, nami, pH, te barsaat tuhadian pichhli kela kaushal kahti rangta de nazdeek ne.",توھان جي فراهم ڪيل حالتن جي بنياد تي، ٻيرھون (ڪيلو) ھڪ مناسب چونڊ لڳي ٿي. مٽي جا غذائي اجزا، گرمي پد، نمي، pH، ۽ برسات اوھان جي گذريل تجربي ۾ ڪامياب ٻيرھن (ڪيلي) جي پوک جي حالتن جي ويجھو آھن.
